country,country_code_a3,year,region_name,sub-region_name,group,type,subcategory,unit,source,value
Cyprus,CYP,2018,Asia,Western Asia,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,638.34
Cyprus,CYP,2018,Asia,Western Asia,eu,Power sector emissions,Fuel,mtCO2,ember,3.2299999999999995
Cyprus,CYP,2019,Asia,Western Asia,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,3.2800000000000002
Cyprus,CYP,2019,Asia,Western Asia,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,633.01
Cyprus,CYP,2019,Asia,Western Asia,eu,Power sector emissions,Fuel,mtCO2,ember,3.26
Cyprus,CYP,2020,Asia,Western Asia,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,3.02
Cyprus,CYP,2020,Asia,Western Asia,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,618.56
Cyprus,CYP,2020,Asia,Western Asia,eu,Power sector emissions,Fuel,mtCO2,ember,2.9999999999999996
Cyprus,CYP,2021,Asia,Western Asia,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,3.0999999999999996
Cyprus,CYP,2021,Asia,Western Asia,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,599.61
Cyprus,CYP,2021,Asia,Western Asia,eu,Power sector emissions,Fuel,mtCO2,ember,3.07
Cyprus,CYP,2022,Asia,Western Asia,eu,Power sector emissions,Aggregate fuel,mtCO2,ember,3.14
Cyprus,CYP,2022,Asia,Western Asia,eu,Power sector emissions,CO2 intensity,gCO2/kWh,ember,589.35
Cyprus,CYP,2022,Asia,Western Asia,eu,Power sector emissions,Fuel,mtCO2,ember,3.0999999999999996
Czechia,CZE,2000,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,46.379999999999995
Czechia,CZE,2000,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,634.02
Czechia,CZE,2000,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,46.22
Czechia,CZE,2001,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,46.32
Czechia,CZE,2001,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,621.8
Czechia,CZE,2001,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,46.14999999999999
Czechia,CZE,2002,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,44.23
Czechia,CZE,2002,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,579.61
Czechia,CZE,2002,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,44.05
Czechia,CZE,2003,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,44.88
Czechia,CZE,2003,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,540.4
Czechia,CZE,2003,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,44.74
Czechia,CZE,2004,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,44.75
Czechia,CZE,2004,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,531.57
Czechia,CZE,2004,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,44.54
Czechia,CZE,2005,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,44.25
Czechia,CZE,2005,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,537.29
Czechia,CZE,2005,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,44.02
Czechia,CZE,2006,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,44.34
Czechia,CZE,2006,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,526.78
Czechia,CZE,2006,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,44.07
Czechia,CZE,2007,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,47.86
Czechia,CZE,2007,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,541.53
Czechia,CZE,2007,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,47.53
Czechia,CZE,2008,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,43.82000000000001
Czechia,CZE,2008,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,521.61
Czechia,CZE,2008,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,43.44
Czechia,CZE,2009,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,41.46
Czechia,CZE,2009,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,501.84
Czechia,CZE,2009,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,40.97
Czechia,CZE,2010,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,42.82
Czechia,CZE,2010,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,495.31
Czechia,CZE,2010,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,42.22
Czechia,CZE,2011,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,42.99
Czechia,CZE,2011,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,487.14
Czechia,CZE,2011,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,42.22
Czechia,CZE,2012,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,40.94
Czechia,CZE,2012,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,461.96
Czechia,CZE,2012,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,40.010000000000005
Czechia,CZE,2013,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,39.22
Czechia,CZE,2013,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,443.45
Czechia,CZE,2013,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,38.11
Czechia,CZE,2014,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,39.18
Czechia,CZE,2014,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,446.42
Czechia,CZE,2014,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,37.949999999999996
Czechia,CZE,2015,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,39.69
Czechia,CZE,2015,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,465.71
Czechia,CZE,2015,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,38.43
Czechia,CZE,2016,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,41.01
Czechia,CZE,2016,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,484.82
Czechia,CZE,2016,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,39.760000000000005
Czechia,CZE,2017,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,40.599999999999994
Czechia,CZE,2017,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,458.15
Czechia,CZE,2017,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,39.3
Czechia,CZE,2018,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,40.31
Czechia,CZE,2018,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,449.46
Czechia,CZE,2018,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,39.04
Czechia,CZE,2019,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,38.089999999999996
Czechia,CZE,2019,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,428.59
Czechia,CZE,2019,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,36.76
Czechia,CZE,2020,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,33.19
Czechia,CZE,2020,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,397.01
Czechia,CZE,2020,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,31.82
Czechia,CZE,2021,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,35.38
Czechia,CZE,2021,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,405.59
Czechia,CZE,2021,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,33.96
Czechia,CZE,2022,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,36.75
Czechia,CZE,2022,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,415.35
Czechia,CZE,2022,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,35.35
Denmark,DNK,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,22.160000000000004
Denmark,DNK,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,605.83
Denmark,DNK,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,21.810000000000002
Denmark,DNK,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,23.299999999999997
Denmark,DNK,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,607.11
Denmark,DNK,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,22.9
Denmark,DNK,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,23.880000000000003
Denmark,DNK,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,595.72
Denmark,DNK,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,23.400000000000002
Denmark,DNK,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,28.9
Denmark,DNK,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,612.44
Denmark,DNK,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,28.27
Denmark,DNK,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,23.259999999999998
Denmark,DNK,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,557.15
Denmark,DNK,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,22.52
Denmark,DNK,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.110000000000003
Denmark,DNK,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,532.98
Denmark,DNK,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,19.31
Denmark,DNK,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,28.03
Denmark,DNK,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,597.46
Denmark,DNK,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,27.25
Denmark,DNK,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,22.799999999999997
Denmark,DNK,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,559.91
Denmark,DNK,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,22.009999999999998
Denmark,DNK,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.78
Denmark,DNK,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,545.6
Denmark,DNK,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,19.98
Denmark,DNK,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,20.809999999999995
Denmark,DNK,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,549.2
Denmark,DNK,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,19.98
Denmark,DNK,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,21.189999999999998
Denmark,DNK,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,515.57
Denmark,DNK,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,20.04
Denmark,DNK,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,17.42
Denmark,DNK,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,462.81
Denmark,DNK,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,16.3
Denmark,DNK,2012,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,13.739999999999998
Denmark,DNK,2012,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,410.75
Denmark,DNK,2012,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,12.61
Denmark,DNK,2013,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,16.41
Denmark,DNK,2013,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,439.84
Denmark,DNK,2013,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,15.280000000000001
Denmark,DNK,2014,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,13.15
Denmark,DNK,2014,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,372.48
Denmark,DNK,2014,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,11.99
Denmark,DNK,2015,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,9.77
Denmark,DNK,2015,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,297.96
Denmark,DNK,2015,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,8.62
Denmark,DNK,2016,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,11.700000000000001
Denmark,DNK,2016,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,340.43
Denmark,DNK,2016,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,10.4
Denmark,DNK,2017,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,10.06
Denmark,DNK,2017,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,271.35
Denmark,DNK,2017,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,8.42
Denmark,DNK,2018,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,10.18
Denmark,DNK,2018,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,284.26
Denmark,DNK,2018,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,8.629999999999999
Denmark,DNK,2019,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.66
Denmark,DNK,2019,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,205.35
Denmark,DNK,2019,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.0600000000000005
Denmark,DNK,2020,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.02
Denmark,DNK,2020,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,188.65
Denmark,DNK,2020,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.42
Denmark,DNK,2021,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,9.57
Denmark,DNK,2021,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,221.42
Denmark,DNK,2021,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,7.32
Denmark,DNK,2022,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,8.360000000000001
Denmark,DNK,2022,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,180.71
Denmark,DNK,2022,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.220000000000001
Estonia,EST,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.82
Estonia,EST,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,683.9
Estonia,EST,2000,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.82
Estonia,EST,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.8
Estonia,EST,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,683.16
Estonia,EST,2001,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.8
Estonia,EST,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.84
Estonia,EST,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,684.64
Estonia,EST,2002,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.84
Estonia,EST,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.0
Estonia,EST,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,687.99
Estonia,EST,2003,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.99
Estonia,EST,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.09
Estonia,EST,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,686.71
Estonia,EST,2004,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,7.08
Estonia,EST,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,6.97
Estonia,EST,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,682.35
Estonia,EST,2005,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.960000000000001
Estonia,EST,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,6.619999999999999
Estonia,EST,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,679.34
Estonia,EST,2006,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.609999999999999
Estonia,EST,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,8.379999999999999
Estonia,EST,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,687.19
Estonia,EST,2007,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,8.37
Estonia,EST,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.199999999999999
Estonia,EST,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,679.58
Estonia,EST,2008,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,7.1899999999999995
Estonia,EST,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.880000000000001
Estonia,EST,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,661.73
Estonia,EST,2009,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.8100000000000005
Estonia,EST,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,8.62
Estonia,EST,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,651.5
Estonia,EST,2010,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,8.450000000000001
Estonia,EST,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,8.5
Estonia,EST,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,645.46
Estonia,EST,2011,Europe,Northern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,8.32
Estonia,EST,2012,Europe,Northern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.7700000000000005
